FrameTime (s),SystemTime (UTC),GpsTimeOfWeek (s),Latitude (deg),Longitude (deg),HaeAlt (m),MslAlt (m)
4740.266,2022-08-08 19:22:42,156164,33.8162714,-106.6520244,1483.179,1508.045
4741.265,2022-08-08 19:22:43,156165,33.8162731,-106.6520251,1483.021,1507.887
4742.245,2022-08-08 19:22:44,156166,33.8162748,-106.6520256,1482.896,1507.762
4743.264,2022-08-08 19:22:45,156167,33.816276,-106.6520255,1482.921,1507.787
4744.242,2022-08-08 19:22:46,156168,33.8162742,-106.6520238,1483.253,1508.118
4745.267,2022-08-08 19:22:47,156169,33.8162729,-106.652022,1483.523,1508.389
4746.264,2022-08-08 19:22:48,156170,33.8162719,-106.6520203,1483.769,1508.635
4747.266,2022-08-08 19:22:49,156171,33.8162702,-106.6520183,1484.112,1508.977
4748.245,2022-08-08 19:22:50,156172,33.8162686,-106.6520164,1484.419,1509.285
4749.265,2022-08-08 19:22:51,156173,33.8162671,-106.6520146,1484.693,1509.558
4750.264,2022-08-08 19:22:52,156174,33.8162654,-106.6520129,1485.09,1509.955
4751.268,2022-08-08 19:22:53,156175,33.8162636,-106.6520111,1485.345,1510.211
4752.24,2022-08-08 19:22:54,156176,33.8162618,-106.6520092,1485.602,1510.468
4753.264,2022-08-08 19:22:55,156177,33.8162601,-106.6520077,1485.936,1510.801
4754.248,2022-08-08 19:22:56,156178,33.8162581,-106.6520059,1486.337,1511.202
4755.238,2022-08-08 19:22:57,156179,33.8162566,-106.6520046,1486.588,1511.454
4756.28,2022-08-08 19:22:58,156180,33.8162552,-106.6520032,1486.784,1511.65
4757.285,2022-08-08 19:22:59,156181,33.8162537,-106.6520019,1487.043,1511.909
4758.248,2022-08-08 19:23:00,156182,33.8162529,-106.652001,1487.271,1512.137
4759.281,2022-08-08 19:23:01,156183,33.816252,-106.6519999,1487.494,1512.36
4760.282,2022-08-08 19:23:02,156184,33.8162506,-106.6519986,1487.678,1512.543
4761.242,2022-08-08 19:23:03,156185,33.8162488,-106.6519975,1487.942,1512.807
4762.243,2022-08-08 19:23:04,156186.001,33.8162471,-106.6519964,1488.153,1513.019
4763.262,2022-08-08 19:23:05,156187,33.8162457,-106.6519955,1488.302,1513.168
4764.264,2022-08-08 19:23:06,156188,33.816245,-106.651995,1488.401,1513.267
4765.241,2022-08-08 19:23:07,156189,33.8162442,-106.6519942,1488.492,1513.358
4766.239,2022-08-08 19:23:08,156190,33.816244,-106.6519941,1488.564,1513.43
4767.242,2022-08-08 19:23:09,156191,33.8162437,-106.6519942,1488.602,1513.467
4768.248,2022-08-08 19:23:10,156192,33.8162442,-106.6519947,1488.569,1513.434
4769.264,2022-08-08 19:23:11,156193,33.8162436,-106.6519949,1488.624,1513.49
4770.264,2022-08-08 19:23:12,156194,33.8162434,-106.6519954,1488.621,1513.486
4771.265,2022-08-08 19:23:13,156195,33.8162453,-106.6519965,1488.411,1513.277
4772.244,2022-08-08 19:23:14,156196,33.8162467,-106.6519974,1488.32,1513.185
4773.244,2022-08-08 19:23:15,156197,33.8162495,-106.6519987,1488.177,1513.043
4774.265,2022-08-08 19:23:16,156198,33.8162521,-106.6519994,1487.974,1512.84
4775.28,2022-08-08 19:23:17,156199,33.8162535,-106.6520001,1487.895,1512.761
4776.26,2022-08-08 19:23:18,156200,33.8162554,-106.6520007,1487.91,1512.776
4777.279,2022-08-08 19:23:19,156201,33.8162567,-106.652001,1487.904,1512.77
4778.236,2022-08-08 19:23:20,156202,33.8162565,-106.652001,1488.164,1513.03
4779.282,2022-08-08 19:23:21,156203,33.8162574,-106.6520014,1488.286,1513.151
4780.264,2022-08-08 19:23:22,156204,33.8162584,-106.6520019,1488.285,1513.151
4781.265,2022-08-08 19:23:23,156205,33.8162583,-106.6520021,1488.399,1513.265
4782.263,2022-08-08 19:23:24,156206,33.816259,-106.6520029,1488.468,1513.333
4783.235,2022-08-08 19:23:25,156207,33.816259,-106.6520034,1488.559,1513.424
4784.264,2022-08-08 19:23:26,156208,33.8162599,-106.6520041,1488.588,1513.454
4785.264,2022-08-08 19:23:27,156209,33.8162599,-106.6520041,1488.779,1513.645
4786.263,2022-08-08 19:23:28,156210,33.8162606,-106.6520046,1488.834,1513.7
4787.251,2022-08-08 19:23:29,156211,33.8162617,-106.6520052,1488.897,1513.763
4788.241,2022-08-08 19:23:30,156212,33.8162625,-106.6520058,1488.93,1513.795
4789.238,2022-08-08 19:23:31,156213,33.8162633,-106.6520062,1489.023,1513.889
4790.266,2022-08-08 19:23:32,156214,33.8162628,-106.652006,1489.209,1514.075
4791.248,2022-08-08 19:23:33,156215,33.8162625,-106.6520056,1489.475,1514.34
4792.266,2022-08-08 19:23:34,156216,33.8162631,-106.6520056,1489.612,1514.478
4793.266,2022-08-08 19:23:35,156217,33.8162641,-106.6520051,1489.582,1514.448
4794.243,2022-08-08 19:23:36,156218,33.8162649,-106.6520048,1489.575,1514.441
4795.264,2022-08-08 19:23:37,156219,33.8162649,-106.6520048,1489.555,1514.42
4796.264,2022-08-08 19:23:38,156220,33.8162658,-106.652005,1489.504,1514.369
4797.262,2022-08-08 19:23:39,156221,33.8162666,-106.6520055,1489.482,1514.347
4798.245,2022-08-08 19:23:40,156222,33.816267,-106.6520053,1489.381,1514.246
4799.237,2022-08-08 19:23:41,156223,33.8162679,-106.6520055,1489.299,1514.165
4800.264,2022-08-08 19:23:42,156224,33.8162687,-106.6520057,1489.222,1514.087
4801.25,2022-08-08 19:23:43,156225,33.8162684,-106.6520056,1489.372,1514.238
4802.246,2022-08-08 19:23:44,156226,33.816268,-106.6520049,1489.495,1514.36
4803.247,2022-08-08 19:23:45,156227,33.816268,-106.6520043,1489.529,1514.394
4804.264,2022-08-08 19:23:46,156228,33.8162681,-106.6520041,1489.531,1514.397
4805.269,2022-08-08 19:23:47,156229,33.8162679,-106.6520038,1489.543,1514.409
4806.266,2022-08-08 19:23:48,156230,33.8162667,-106.6520029,1489.699,1514.564
4807.247,2022-08-08 19:23:49,156231,33.8162656,-106.6520019,1489.961,1514.827
4808.239,2022-08-08 19:23:50,156232,33.8162648,-106.6520006,1490.196,1515.062
4809.241,2022-08-08 19:23:51,156233,33.8162643,-106.6519992,1490.32,1515.186
4810.248,2022-08-08 19:23:52,156234,33.8162637,-106.6519981,1490.413,1515.279
4811.237,2022-08-08 19:23:53,156235,33.8162636,-106.6519968,1490.494,1515.36
4812.239,2022-08-08 19:23:54,156236,33.8162634,-106.6519962,1490.675,1515.54
4813.266,2022-08-08 19:23:55,156237,33.8162641,-106.6519961,1490.749,1515.614
4814.282,2022-08-08 19:23:56,156238,33.8162639,-106.6519956,1490.984,1515.85
4815.264,2022-08-08 19:23:57,156239,33.8162628,-106.6519953,1491.263,1516.129
4816.265,2022-08-08 19:23:58,156240,33.8162622,-106.6519952,1491.399,1516.265
4817.266,2022-08-08 19:23:59,156241,33.8162616,-106.6519948,1491.455,1516.32
4818.237,2022-08-08 19:24:00,156242,33.8162604,-106.6519944,1491.658,1516.524
4819.249,2022-08-08 19:24:01,156243,33.816259,-106.6519944,1491.89,1516.755
4820.235,2022-08-08 19:24:02,156244,33.8162577,-106.6519941,1492.07,1516.936
4821.266,2022-08-08 19:24:03,156245,33.8162561,-106.6519934,1492.336,1517.202
4822.248,2022-08-08 19:24:04,156246,33.8162548,-106.6519927,1492.53,1517.396
4823.265,2022-08-08 19:24:05,156247,33.816254,-106.6519919,1492.724,1517.59
4824.263,2022-08-08 19:24:06,156248,33.8162531,-106.6519913,1492.894,1517.76
4825.241,2022-08-08 19:24:07,156249,33.8162524,-106.6519906,1493.037,1517.903
4826.24,2022-08-08 19:24:08,156250,33.8162515,-106.65199,1493.136,1518.002
4827.238,2022-08-08 19:24:09,156251,33.8162504,-106.6519893,1493.274,1518.14
4828.237,2022-08-08 19:24:10,156252,33.8162491,-106.6519887,1493.391,1518.257
4829.265,2022-08-08 19:24:11,156253,33.8162478,-106.6519874,1493.407,1518.272
4830.264,2022-08-08 19:24:12,156254,33.8162464,-106.6519863,1493.542,1518.407
4831.266,2022-08-08 19:24:13,156255,33.8162448,-106.6519854,1493.695,1518.56
4832.248,2022-08-08 19:24:14,156256,33.8162433,-106.6519845,1493.808,1518.674
4833.265,2022-08-08 19:24:15,156257,33.8162417,-106.6519836,1493.92,1518.786
4834.24,2022-08-08 19:24:16,156258,33.8162404,-106.6519827,1494.013,1518.879
4835.241,2022-08-08 19:24:17,156259,33.8162393,-106.6519811,1494.04,1518.905
4836.239,2022-08-08 19:24:18,156260,33.8162382,-106.6519798,1494.054,1518.919
4837.238,2022-08-08 19:24:19,156261,33.8162372,-106.6519779,1494.105,1518.971
4838.239,2022-08-08 19:24:20,156262,33.8162366,-106.6519763,1494.011,1518.877
4839.247,2022-08-08 19:24:21,156263,33.8162361,-106.6519744,1493.918,1518.784
4840.264,2022-08-08 19:24:22,156264,33.8162357,-106.6519729,1493.941,1518.807
4841.241,2022-08-08 19:24:23,156265,33.8162354,-106.6519724,1493.904,1518.769
4842.235,2022-08-08 19:24:24,156266,33.8162351,-106.6519716,1493.912,1518.778
4843.262,2022-08-08 19:24:25,156267,33.816235,-106.6519708,1493.859,1518.724
4844.265,2022-08-08 19:24:26,156268,33.8162352,-106.6519699,1493.729,1518.595
4845.265,2022-08-08 19:24:27,156269,33.8162356,-106.6519687,1493.493,1518.358
4846.244,2022-08-08 19:24:28,156270,33.8162357,-106.6519678,1493.351,1518.217
4847.24,2022-08-08 19:24:29,156271,33.8162362,-106.6519667,1493.162,1518.028
4848.247,2022-08-08 19:24:30,156272,33.8162367,-106.6519656,1492.874,1517.739
4849.24,2022-08-08 19:24:31,156273,33.8162375,-106.6519644,1492.475,1517.341
4850.261,2022-08-08 19:24:32,156274,33.8162383,-106.6519632,1492.154,1517.02
4851.233,2022-08-08 19:24:33,156275,33.8162387,-106.6519619,1491.851,1516.717
4852.281,2022-08-08 19:24:34,156276,33.8162394,-106.6519607,1491.491,1516.357
4853.24,2022-08-08 19:24:35,156277,33.8162401,-106.6519593,1491.267,1516.133
4854.257,2022-08-08 19:24:36,156278,33.8162405,-106.651958,1491.106,1515.971
4855.261,2022-08-08 19:24:37,156279,33.8162405,-106.651957,1490.953,1515.818
4856.239,2022-08-08 19:24:38,156280,33.8162404,-106.6519559,1490.743,1515.609
4857.262,2022-08-08 19:24:39,156281,33.8162406,-106.6519548,1490.562,1515.428
4858.242,2022-08-08 19:24:40,156282,33.8162404,-106.6519536,1490.402,1515.268
4859.262,2022-08-08 19:24:41,156283,33.8162396,-106.6519524,1490.309,1515.175
4860.262,2022-08-08 19:24:42,156284,33.8162391,-106.6519516,1490.14,1515.005
4861.265,2022-08-08 19:24:43,156285,33.8162379,-106.6519505,1490.138,1515.004
4862.269,2022-08-08 19:24:44,156286,33.8162375,-106.6519493,1490.012,1514.877
4863.262,2022-08-08 19:24:45,156287,33.8162367,-106.6519482,1489.963,1514.829
4864.237,2022-08-08 19:24:46,156288,33.8162362,-106.6519471,1489.96,1514.826
4865.266,2022-08-08 19:24:47,156289,33.8162356,-106.651946,1490.011,1514.877
4866.232,2022-08-08 19:24:48,156290,33.8162354,-106.6519451,1490.094,1514.96
4867.258,2022-08-08 19:24:49,156291,33.8162346,-106.6519447,1490.231,1515.097
4868.242,2022-08-08 19:24:50,156292,33.8162339,-106.6519445,1490.337,1515.203
4869.26,2022-08-08 19:24:51,156293,33.8162332,-106.6519442,1490.454,1515.319
4870.241,2022-08-08 19:24:52,156294,33.8162326,-106.6519438,1490.584,1515.449
4871.263,2022-08-08 19:24:53,156295,33.816232,-106.6519436,1490.637,1515.503
4872.275,2022-08-08 19:24:54,156296.001,33.8162309,-106.6519438,1490.764,1515.63
4873.267,2022-08-08 19:24:55,156297,33.8162303,-106.6519439,1490.819,1515.685
4874.238,2022-08-08 19:24:56,156298,33.8162296,-106.651944,1490.939,1515.804
4875.233,2022-08-08 19:24:57,156299,33.8162293,-106.6519436,1491.033,1515.898
4876.239,2022-08-08 19:24:58,156300,33.8162288,-106.6519432,1491.142,1516.008
4877.263,2022-08-08 19:24:59,156301,33.8162281,-106.6519434,1491.277,1516.143
4878.233,2022-08-08 19:25:00,156302,33.8162278,-106.6519433,1491.346,1516.211
4879.237,2022-08-08 19:25:01,156303,33.8162273,-106.6519428,1491.441,1516.306
4880.241,2022-08-08 19:25:02,156304,33.8162273,-106.6519418,1491.58,1516.445
4881.238,2022-08-08 19:25:03,156305,33.8162274,-106.6519403,1491.714,1516.58
4882.266,2022-08-08 19:25:04,156306,33.8162284,-106.6519383,1491.72,1516.585
4883.247,2022-08-08 19:25:05,156307,33.8162292,-106.6519365,1491.806,1516.671
4884.241,2022-08-08 19:25:06,156308,33.8162304,-106.6519345,1491.888,1516.754
4885.24,2022-08-08 19:25:07,156309,33.8162317,-106.6519328,1491.975,1516.841
4886.249,2022-08-08 19:25:08,156310,33.8162332,-106.6519312,1492.06,1516.926
4887.238,2022-08-08 19:25:09,156311,33.8162345,-106.6519301,1492.197,1517.063
4888.244,2022-08-08 19:25:10,156312,33.8162352,-106.6519298,1492.347,1517.212
4889.234,2022-08-08 19:25:11,156313,33.8162359,-106.6519292,1492.444,1517.31
4890.262,2022-08-08 19:25:12,156314,33.816237,-106.6519285,1492.647,1517.512
4891.239,2022-08-08 19:25:13,156315,33.8162379,-106.6519276,1492.858,1517.723
4892.266,2022-08-08 19:25:14,156316,33.8162384,-106.6519269,1493.1,1517.965
4893.257,2022-08-08 19:25:15,156317,33.8162389,-106.6519264,1493.33,1518.196
4894.245,2022-08-08 19:25:16,156318,33.81624,-106.6519254,1493.495,1518.361
4895.28,2022-08-08 19:25:17,156319,33.8162405,-106.6519245,1493.61,1518.475
4896.261,2022-08-08 19:25:18,156320,33.8162408,-106.651924,1493.708,1518.573
4897.263,2022-08-08 19:25:19,156321,33.816241,-106.6519238,1493.78,1518.645
4898.245,2022-08-08 19:25:20,156322,33.8162417,-106.6519232,1493.833,1518.699
4899.233,2022-08-08 19:25:21,156323,33.8162422,-106.6519227,1493.91,1518.776
4900.279,2022-08-08 19:25:22,156324,33.8162429,-106.6519219,1493.954,1518.819
4901.263,2022-08-08 19:25:23,156325,33.8162434,-106.6519213,1493.978,1518.844
4902.239,2022-08-08 19:25:24,156326,33.8162441,-106.6519207,1494.008,1518.873
4903.242,2022-08-08 19:25:25,156327,33.8162443,-106.6519214,1493.998,1518.864
4904.261,2022-08-08 19:25:26,156328,33.8162449,-106.6519217,1493.943,1518.809
4905.262,2022-08-08 19:25:27,156329,33.8162457,-106.6519222,1493.819,1518.684
4906.238,2022-08-08 19:25:28,156330,33.8162459,-106.6519233,1493.724,1518.59
4907.272,2022-08-08 19:25:29,156331,33.816246,-106.6519245,1493.649,1518.515
4908.24,2022-08-08 19:25:30,156332,33.8162461,-106.6519235,1493.672,1518.538
4909.239,2022-08-08 19:25:31,156333,33.8162463,-106.651924,1493.613,1518.479
4910.238,2022-08-08 19:25:32,156334,33.8162466,-106.6519242,1493.637,1518.502
4911.262,2022-08-08 19:25:33,156335,33.816247,-106.6519247,1493.561,1518.426
4912.237,2022-08-08 19:25:34,156336,33.8162477,-106.6519243,1493.526,1518.392
4913.248,2022-08-08 19:25:35,156337,33.8162483,-106.6519259,1493.42,1518.286
4914.264,2022-08-08 19:25:36,156338,33.8162487,-106.6519258,1493.437,1518.303
4915.239,2022-08-08 19:25:37,156339,33.8162495,-106.6519268,1493.357,1518.222
4916.261,2022-08-08 19:25:38,156340,33.8162506,-106.6519262,1493.36,1518.226
4917.237,2022-08-08 19:25:39,156341,33.8162511,-106.6519256,1493.465,1518.33
4918.266,2022-08-08 19:25:40,156342,33.816252,-106.6519239,1493.526,1518.392
4919.238,2022-08-08 19:25:41,156343,33.8162527,-106.6519221,1493.64,1518.505
4920.237,2022-08-08 19:25:42,156344,33.8162532,-106.6519214,1493.735,1518.601
4921.24,2022-08-08 19:25:43,156345,33.8162531,-106.6519194,1493.894,1518.759
4922.266,2022-08-08 19:25:44,156346,33.8162531,-106.6519178,1494.002,1518.868
4923.238,2022-08-08 19:25:45,156347,33.8162533,-106.6519178,1494.006,1518.872
4924.243,2022-08-08 19:25:46,156348,33.8162536,-106.651918,1493.993,1518.858
4925.238,2022-08-08 19:25:47,156349,33.8162536,-106.6519175,1494.019,1518.885
4926.242,2022-08-08 19:25:48,156350,33.8162531,-106.651915,1494.202,1519.068
4927.262,2022-08-08 19:25:49,156351,33.816253,-106.6519129,1494.289,1519.154
4928.263,2022-08-08 19:25:50,156352,33.8162527,-106.6519118,1494.365,1519.231
4929.245,2022-08-08 19:25:51,156353,33.8162527,-106.6519114,1494.35,1519.215
4930.265,2022-08-08 19:25:52,156354,33.8162529,-106.6519111,1494.338,1519.203
4931.239,2022-08-08 19:25:53,156355,33.8162527,-106.6519142,1494.171,1519.037
4932.242,2022-08-08 19:25:54,156356,33.8162521,-106.6519145,1494.152,1519.018
4933.244,2022-08-08 19:25:55,156357,33.8162514,-106.6519152,1494.131,1518.996
4934.262,2022-08-08 19:25:56,156358,33.816251,-106.651918,1493.992,1518.858
4935.239,2022-08-08 19:25:57,156359,33.8162505,-106.6519198,1493.871,1518.737
4936.264,2022-08-08 19:25:58,156360,33.8162505,-106.6519202,1493.786,1518.651
4937.251,2022-08-08 19:25:59,156361,33.816251,-106.6519209,1493.622,1518.488
4938.246,2022-08-08 19:26:00,156362,33.8162512,-106.6519216,1493.458,1518.324
4939.263,2022-08-08 19:26:01,156363,33.8162513,-106.6519205,1493.452,1518.318
4940.24,2022-08-08 19:26:02,156364,33.8162509,-106.6519207,1493.458,1518.324
4941.266,2022-08-08 19:26:03,156365,33.8162513,-106.6519223,1493.335,1518.201
4942.239,2022-08-08 19:26:04,156366,33.8162515,-106.6519216,1493.394,1518.26
4943.264,2022-08-08 19:26:05,156367,33.8162513,-106.6519218,1493.505,1518.371
4944.265,2022-08-08 19:26:06,156368,33.8162513,-106.6519227,1493.493,1518.359
4945.244,2022-08-08 19:26:07,156369,33.816251,-106.6519226,1493.538,1518.404
4946.262,2022-08-08 19:26:08,156370,33.8162507,-106.6519214,1493.619,1518.485
4947.246,2022-08-08 19:26:09,156371,33.8162512,-106.6519204,1493.616,1518.481
4948.264,2022-08-08 19:26:10,156372,33.8162514,-106.6519202,1493.628,1518.493
4949.242,2022-08-08 19:26:11,156373,33.8162513,-106.6519206,1493.644,1518.51
4950.244,2022-08-08 19:26:12,156374,33.8162512,-106.6519203,1493.685,1518.551
4951.236,2022-08-08 19:26:13,156375,33.8162512,-106.6519207,1493.655,1518.52
4952.265,2022-08-08 19:26:14,156376,33.8162512,-106.6519193,1493.686,1518.551
4953.267,2022-08-08 19:26:15,156377,33.816251,-106.6519173,1493.753,1518.618
4954.263,2022-08-08 19:26:16,156378,33.8162504,-106.6519162,1493.857,1518.723
4955.264,2022-08-08 19:26:17,156379,33.8162503,-106.6519169,1493.781,1518.646
4956.264,2022-08-08 19:26:18,156380,33.8162499,-106.6519161,1493.856,1518.721
4957.242,2022-08-08 19:26:19,156381,33.8162496,-106.6519155,1493.866,1518.732
4958.243,2022-08-08 19:26:20,156382,33.8162492,-106.6519148,1493.915,1518.781
4959.264,2022-08-08 19:26:21,156383,33.8162487,-106.6519131,1494.014,1518.879
4960.24,2022-08-08 19:26:22,156384,33.8162486,-106.6519132,1494.011,1518.876
4961.264,2022-08-08 19:26:23,156385,33.8162483,-106.6519148,1493.96,1518.825
4962.243,2022-08-08 19:26:24,156386,33.8162483,-106.6519148,1493.874,1518.74
4963.263,2022-08-08 19:26:25,156387,33.8162481,-106.6519157,1493.774,1518.639
4964.264,2022-08-08 19:26:26,156388,33.8162474,-106.6519138,1493.934,1518.8
4965.283,2022-08-08 19:26:27,156389,33.8162469,-106.6519124,1493.993,1518.858
4966.24,2022-08-08 19:26:28,156390,33.8162466,-106.6519109,1494.066,1518.931
4967.266,2022-08-08 19:26:29,156391,33.8162472,-106.6519116,1493.865,1518.73
4968.264,2022-08-08 19:26:30,156392,33.816247,-106.6519092,1493.984,1518.849
4969.247,2022-08-08 19:26:31,156393,33.8162469,-106.6519065,1494.127,1518.993
4970.244,2022-08-08 19:26:32,156394,33.8162467,-106.6519038,1494.264,1519.129
4971.26,2022-08-08 19:26:33,156395,33.8162466,-106.6519054,1494.145,1519.011
4972.263,2022-08-08 19:26:34,156396,33.8162464,-106.6519057,1494.06,1518.926
4973.263,2022-08-08 19:26:35,156397,33.8162455,-106.6519033,1494.234,1519.1
4974.264,2022-08-08 19:26:36,156398,33.8162449,-106.6519028,1494.26,1519.126
4975.244,2022-08-08 19:26:37,156399,33.8162444,-106.6519025,1494.234,1519.1
4976.264,2022-08-08 19:26:38,156400,33.816244,-106.6519015,1494.336,1519.202
4977.265,2022-08-08 19:26:39,156401,33.8162442,-106.6519009,1494.406,1519.271
4978.262,2022-08-08 19:26:40,156402,33.8162443,-106.6518987,1494.638,1519.504
4979.265,2022-08-08 19:26:41,156403,33.8162437,-106.6518968,1494.875,1519.741
4980.261,2022-08-08 19:26:42,156404,33.816243,-106.6518957,1494.991,1519.857
4981.259,2022-08-08 19:26:43,156405,33.8162425,-106.6518937,1495.241,1520.107
4982.269,2022-08-08 19:26:44,156406.001,33.816242,-106.651891,1495.436,1520.301
4983.26,2022-08-08 19:26:45,156407,33.8162408,-106.6518877,1495.785,1520.651
4984.261,2022-08-08 19:26:46,156408,33.8162401,-106.6518857,1496.025,1520.891
4985.248,2022-08-08 19:26:47,156409,33.8162394,-106.6518834,1496.309,1521.174
4986.259,2022-08-08 19:26:48,156410,33.8162391,-106.6518814,1496.522,1521.388
4987.234,2022-08-08 19:26:49,156411,33.816239,-106.6518804,1496.687,1521.552
4988.264,2022-08-08 19:26:50,156412,33.8162386,-106.6518774,1497.037,1521.903
4989.24,2022-08-08 19:26:51,156413,33.816238,-106.6518747,1497.301,1522.166
4990.261,2022-08-08 19:26:52,156414,33.8162374,-106.651875,1497.294,1522.16
4991.259,2022-08-08 19:26:53,156415,33.8162372,-106.6518741,1497.455,1522.321
4992.261,2022-08-08 19:26:54,156416,33.816237,-106.6518719,1497.751,1522.617
4993.237,2022-08-08 19:26:55,156417,33.8162369,-106.6518704,1498.051,1522.916
4994.261,2022-08-08 19:26:56,156418,33.8162369,-106.65187,1498.329,1523.195
4995.26,2022-08-08 19:26:57,156419,33.8162369,-106.6518696,1498.449,1523.315
